COD_INE;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;LONGITUD_ETRS89_REGCAN95;LATITUD_ETRS89_REGCAN95;ALTITUD;COD_CA;COMUNIDAD_AUTONOMA
15048000000;15470;15;A Coruña;Miño;7106;3297,0435;37297;15048060201;A Carreira;2954;-8,204914958;43,34730034;42;12;Galicia
15049000000;15480;15;A Coruña;Moeche;1203;4849,9541;35813;15049041901;San Ramón;143;-8,015440303;43,56183028;263;12;Galicia
15050000000;15490;15;A Coruña;Monfero;1814;17167,3579;72807;15050035301;Rebordelo;36;-8,055871064;43,33437119;354;12;Galicia
15051000000;15500;15;A Coruña;Mugardos;5199;1277,0976;23066;15051030201;Mugardos;2378;-8,254980506;43,46044467;23;12;Galicia
15052000000;15510;15;A Coruña;Muxía;4326;12118,6602;80782;15052090101;Muxía;1481;-9,216836117;43,10441658;6;12;Galicia
15053000000;15520;15;A Coruña;Muros;8171;7290,9245;67345;15053040501;Muros;1482;-9,057648569;42,77432429;7;12;Galicia
15054000000;15530;15;A Coruña;Narón;39890;6691,135;58433;15054000101;Narón;33297;-8,192446569;43,50114268;25;12;Galicia
15055000000;15540;15;A Coruña;Neda;4919;2446,1304;29467;15055020101;Neda;1353;-8,156859128;43,50114691;19;12;Galicia
15056000000;15550;15;A Coruña;Negreira;6963;11510,4392;77579;15056000101;Negreira;4339;-8,736008167;42,90978092;167;12;Galicia
15057000000;15560;15;A Coruña;Noia;14108;3720,8406;48127;15057060701;Noia;8453;-8,887824814;42,78519846;13;12;Galicia
15058000000;15570;15;A Coruña;Oleiros;38750;4403,16;56979;15058072201;O Real;965;-8,317162895;43,33321696;124;12;Galicia
15059000000;15580;15;A Coruña;Ordes;12970;15722,9615;80728;15059091601;Ordes;6761;-8,407692908;43,07662363;286;12;Galicia
15060000000;15590;15;A Coruña;Oroso;7770;7279,81;66557;15060070701;Sigüeiro;4223;-8,441861917;42,96877112;228;12;Galicia
15061000000;15600;15;A Coruña;Ortigueira;5424;20960;160989;15061210101;Ortigueira;1504;-7,854588399;43,68490311;7;12;Galicia
15062000000;15610;15;A Coruña;Outes;5993;9973,5234;66763;15062000101;A Serra de Outes;1157;-8,908353033;42,84286919;13;12;Galicia
15064000000;15630;15;A Coruña;Paderne;2460;3983,0867;40830;15064030201;O Consistorio;30;-8,173536814;43,28555892;160;12;Galicia
15065000000;15640;15;A Coruña;Padrón;8324;4837,99;52201;15065050501;Padrón;3012;-8,660479446;42,73837306;5;12;Galicia
15066000000;15650;15;A Coruña;O Pino;4588;13214,5238;85618;15066010801;O Pedrouzo;1000;-8,362484344;42,90489725;287;12;Galicia
15067000000;15660;15;A Coruña;A Pobra do Caramiñal;9122;3251,1691;37278;15067000101;A Pobra do Caramiñal;4025;-8,939010739;42,60323453;8;12;Galicia
15068000000;15670;15;A Coruña;Ponteceso;5260;9196,882;72833;15068060701;Ponteceso;473;-8,900697261;43,24325308;17;12;Galicia
15069000000;15680;15;A Coruña;Pontedeume;7428;2925,9647;36427;15069070101;Pontedeume;4204;-8,170553102;43,40653024;12;12;Galicia
15070000000;15690;15;A Coruña;As Pontes de García Rodríguez;9787;24937,2968;98154;15070053901;As Pontes de García Rodríguez;8441;-7,852924319;43,45091414;360;12;Galicia
15071000000;15700;15;A Coruña;Porto do Son;9059;9457,751;70679;15071081101;Porto do Son;1874;-9,006363639;42,72461934;13;12;Galicia
15072000000;15710;15;A Coruña;Rianxo;10755;5879,103;46149;15072050501;Rianxo;3390;-8,818353433;42,65198057;11;12;Galicia
15073000000;15720;15;A Coruña;Ribeira;27110;6882,8758;97706;15073090801;Santa Uxía de Ribeira;13791;-8,993336922;42,55491668;10;12;Galicia
15074000000;15730;15;A Coruña;Rois;4355;9295,71;53599;15074090601;Os Dices;80;-8,690322783;42,76075414;67;12;Galicia
15075000000;15740;15;A Coruña;Sada;17469;2782,91;32507;15075060401;Sada;8982;-8,253590465;43,35153066;6;12;Galicia
15076000000;15750;15;A Coruña;San Sadurniño;2739;9897,9624;58725;15076000001;Avenida do Marqués de Figueroa;3;-8,071729955;43,53166983;48;12;Galicia
15077000000;15760;15;A Coruña;Santa Comba;9437;20370,2339;79450;15077141201;Santa Cataliña de Armada;479;-8,820120408;43,03653809;355;12;Galicia
15078000000;15770;15;A Coruña;Santiago de Compostela;100842;22000,43;93410;15078000101;Santiago de Compostela;84276;-8,546279665;42,88013729;247;12;Galicia
15079000000;15780;15;A Coruña;Santiso;1430;6738,7438;55468;15079010100;Agro do Chao;26;-8,038877669;42,84611212;363;12;Galicia
15080000000;15790;15;A Coruña;Sobrado;1822;12057,15;70426;15080082001;Sobrado;373;-8,022187808;43,04031852;508;12;Galicia
15081000000;15800;15;A Coruña;As Somozas;1045;7091,4427;56167;15081042701;A Igrexa;213;-7,943973281;43,53478328;226;12;Galicia
15082000000;15810;15;A Coruña;Teo;19038;7923,72;60381;15082040501;A Ramallosa;735;-8,549002886;42,79505474;157;12;Galicia
15083000000;15820;15;A Coruña;Toques;1061;7792,5544;40045;15083021101;Souto;32;-7,972861119;42,9673783;464;12;Galicia
15084000000;15830;15;A Coruña;Tordoia;3153;12455,1362;80001;15084041101;A Pontepedra;420;-8,552053811;43,08839188;367;12;Galicia
15085000000;15840;15;A Coruña;Touro;3339;11534,0685;84945;15085170301;Fonte Díaz;471;-8,303804081;42,86713874;318;12;Galicia
15086000000;15850;15;A Coruña;Trazo;2997;10130,2782;63690;15086031001;Viaño Pequeno;153;-8,517338283;43,02662965;322;12;Galicia
15087000000;15860;15;A Coruña;Valdoviño;6805;8822,2461;71911;15087070301;Aviño;58;-8,143475986;43,60685535;71;12;Galicia
15088000000;15870;15;A Coruña;Val do Dubra;3685;10863,9715;48966;15088020101;Bembibre;1130;-8,656218314;43,02659978;201;12;Galicia
15089000000;15880;15;A Coruña;Vedra;4906;5277,8809;50623;15089110101;Avenida do Mestre Manuel Gómez Lorenzo;99;-8,482097794;42,77661682;168;12;Galicia
15090000000;15890;15;A Coruña;Vilasantar;1232;5916,8338;49231;15090070701;Ru;67;-8,121643083;43,07283144;485;12;Galicia
15091000000;15900;15;A Coruña;Vilarmaior;1239;3034,7014;37004;15091060201;A Armada;17;-8,130038039;43,35476927;275;12;Galicia
15092000000;15910;15;A Coruña;Vimianzo;6754;18726,7862;75028;15092141001;Vimianzo;1552;-9,034413903;43,11025393;132;12;Galicia
15093000000;15920;15;A Coruña;Zas;4197;13328,5273;79109;15093160301;Zas;340;-8,916118206;43,09971961;229;12;Galicia
15901000000;15195;15;A Coruña;Cariño;3651;4719;46823;15901010101;Cariño;2492;-7,868424967;43,74035104;7;12;Galicia
15902000000;15620;15;A Coruña;Oza-Cesuras;5152;15162,3037;77736;15902150601;Oza;132;-8,186370394;43,21501837;231;12;Galicia
16001000000;16004;16;Cuenca;Abia de la Obispalía;68;6305,47;37776;16001000101;Abia de la Obispalía;66;-2,394328582;40,01877286;1025;8;Castilla-La Mancha
16002000000;16008;16;Cuenca;El Acebrón;235;2211,74;30919;16002000101;El Acebrón;235;-2,983616541;39,90878468;763;8;Castilla-La Mancha
16003000000;16012;16;Cuenca;Alarcón;174;12029,02;108136;16003000101;Alarcón;166;-2,088145289;39,54663791;834;8;Castilla-La Mancha
16004000000;16016;16;Cuenca;Albaladejo del Cuende;199;5519,1371;32006;16004000101;Albaladejo del Cuende;199;-2,2286009;39,80818616;893;8;Castilla-La Mancha
16005000000;16020;16;Cuenca;Albalate de las Nogueras;260;4010,8203;25594;16005000101;Albalate de las Nogueras;259;-2,276566081;40,36692206;855;8;Castilla-La Mancha
16006000000;16024;16;Cuenca;Albendea;140;3819,7158;30458;16006000101;Albendea;139;-2,417367394;40,48783577;836;8;Castilla-La Mancha
16007000000;16028;16;Cuenca;La Alberca de Záncara;1529;10062,27;41755;16007000101;La Alberca de Záncara;1529;-2,490192378;39,5132135;811;8;Castilla-La Mancha
16008000000;16032;16;Cuenca;Alcalá de la Vega;83;6925,2475;37828;16008000101;Alcalá de la Vega;58;-1,524845303;40,02746429;1143;8;Castilla-La Mancha
16009000000;16036;16;Cuenca;Alcantud;61;5763,1818;33089;16009000101;Alcantud;54;-2,332311341;40,54861784;846;8;Castilla-La Mancha
16010000000;16040;16;Cuenca;Alcázar del Rey;171;4649,8166;27557;16010000101;Alcázar del Rey;171;-2,808255285;40,06361255;873;8;Castilla-La Mancha
16011000000;16044;16;Cuenca;Alcohujate;25;2728,9978;23595;16011000101;Alcohujate;25;-2,615392227;40,41736182;811;8;Castilla-La Mancha
16012000000;16048;16;Cuenca;Alconchel de la Estrella;77;4294,1809;26240;16012000101;Alconchel de la Estrella;77;-2,573714202;39,71867501;829;8;Castilla-La Mancha
16013000000;16052;16;Cuenca;Algarra;25;4191,3576;35986;16013000101;Algarra;25;-1,436545325;40,0014816;1244;8;Castilla-La Mancha
16014000000;16056;16;Cuenca;Aliaguilla;595;10591,0235;41887;16014000101;Aliaguilla;585;-1,325588066;39,7406424;995;8;Castilla-La Mancha
16015000000;16060;16;Cuenca;La Almarcha;475;6435,8014;53668;16015000101;La Almarcha;475;-2,381743717;39,68651539;855;8;Castilla-La Mancha
16016000000;16064;16;Cuenca;Almendros;240;6311,3661;44083;16016000101;Almendros;240;-2,884554719;39,92075381;868;8;Castilla-La Mancha
16017000000;16068;16;Cuenca;Almodóvar del Pinar;399;9502,9159;41017;16017000101;Almodóvar del Pinar;399;-1,902063087;39,72575672;993;8;Castilla-La Mancha
16018000000;16072;16;Cuenca;Almonacid del Marquesado;415;4715,2632;32154;16018000101;Almonacid del Marquesado;415;-2,767845389;39,82273896;888;8;Castilla-La Mancha
16019000000;16076;16;Cuenca;Altarejos;195;9132,1287;44839;16019000101;Altarejos;160;-2,355344649;39,91314369;878;8;Castilla-La Mancha
16020000000;16080;16;Cuenca;Arandilla del Arroyo;14;1947,6673;19728;16020000101;Arandilla del Arroyo;14;-2,38471169;40,51115181;882;8;Castilla-La Mancha
16022000000;16088;16;Cuenca;Arcos de la Sierra;78;4050,335;33347;16022000101;Arcos de la Sierra;78;-2,112964169;40,34701601;1003;8;Castilla-La Mancha
16023000000;16092;16;Cuenca;Chillarón de Cuenca;908;3917,11;34610;16023000201;Chillarón de Cuenca;617;-2,22101236;40,10430479;913;8;Castilla-La Mancha
16024000000;16096;16;Cuenca;Arguisuelas;135;4961,0106;40483;16024000101;Arguisuelas;135;-1,82039324;39,83193946;1041;8;Castilla-La Mancha
16025000000;16100;16;Cuenca;Arrancacepas;14;1855,7746;19320;16025000101;Arrancacepas;14;-2,358884916;40,30337589;917;8;Castilla-La Mancha
16026000000;16104;16;Cuenca;Atalaya del Cañavate;91;4636,0531;29168;16026000101;Atalaya del Cañavate;91;-2,252615331;39,5180554;817;8;Castilla-La Mancha
16027000000;16108;16;Cuenca;Barajas de Melo;1035;13683,32;72831;16027000101;Barajas de Melo;637;-2,916934305;40,1229681;703;8;Castilla-La Mancha
16029000000;16112;16;Cuenca;Barchín del Hoyo;105;6525,2989;36305;16029000101;Barchín del Hoyo;103;-2,068812884;39,6635387;946;8;Castilla-La Mancha
16030000000;16116;16;Cuenca;Bascuñana de San Pedro;23;1962,82;18239;16030000101;Bascuñana de San Pedro;23;-2,227272623;40,21398173;1061;8;Castilla-La Mancha
16031000000;16120;16;Cuenca;Beamud;46;2337,97;21694;16031000101;Beamud;46;-1,829460396;40,18639749;1333;8;Castilla-La Mancha
16032000000;16124;16;Cuenca;Belinchón;458;8030,05;45530;16032000101;Belinchón;444;-3,05785504;40,04863129;752;8;Castilla-La Mancha
16033000000;16128;16;Cuenca;Belmonte;1776;9263,3;54941;16033000101;Belmonte;1770;-2,703996608;39,55901114;762;8;Castilla-La Mancha
16034000000;16132;16;Cuenca;Belmontejo;126;5223,3315;31309;16034000101;Belmontejo;126;-2,345404167;39,82084485;843;8;Castilla-La Mancha
16035000000;16136;16;Cuenca;Beteta;258;11500,49;83975;16035000101;Beteta;230;-2,076387057;40,57221651;1214;8;Castilla-La Mancha
16036000000;16140;16;Cuenca;Boniches;138;5302,2912;32190;16036000101;Boniches;138;-1,62405276;39,9851908;1026;8;Castilla-La Mancha
16038000000;16144;16;Cuenca;Buciegas;38;900,5864;13452;16038000101;Buciegas;38;-2,461538706;40,33588673;806;8;Castilla-La Mancha
16039000000;16148;16;Cuenca;Buenache de Alarcón;441;6415,6596;35634;16039000101;Buenache de Alarcón;441;-2,159180284;39,65794841;820;8;Castilla-La Mancha
16040000000;16152;16;Cuenca;Buenache de la Sierra;112;5767,37;30948;16040000101;Buenache de la Sierra;82;-2,000621144;40,13474035;1291;8;Castilla-La Mancha
16041000000;16156;16;Cuenca;Buendía;422;8850,2805;48284;16041000101;Buendía;340;-2,75756808;40,36659016;739;8;Castilla-La Mancha
16042000000;16160;16;Cuenca;Campillo de Altobuey;1309;17229,76;52361;16042000101;Campillo de Altobuey;1304;-1,796475628;39,6108441;935;8;Castilla-La Mancha
16043000000;16164;16;Cuenca;Campillos-Paravientos;114;5434,3429;33237;16043000101;Campillos-Paravientos;108;-1,54797506;39,97369011;1163;8;Castilla-La Mancha
16044000000;16168;16;Cuenca;Campillos-Sierra;28;3802,6982;28108;16044000101;Campillos-Sierra;28;-1,697120291;40,10075045;1248;8;Castilla-La Mancha
16045000000;16176;16;Cuenca;Canalejas del Arroyo;153;6094,748;34637;16045000101;Canalejas del Arroyo;153;-2,494483086;40,36925835;784;8;Castilla-La Mancha
16046000000;16180;16;Cuenca;Cañada del Hoyo;219;8975,45;45265;16046000101;Cañada del Hoyo;213;-1,899519933;39,9707826;1025;8;Castilla-La Mancha
16047000000;16184;16;Cuenca;Cañada Juncosa;217;4271,5555;51639;16047000101;Cañada Juncosa;217;-2,252113866;39,54917201;804;8;Castilla-La Mancha
16048000000;16188;16;Cuenca;Cañamares;458;4051,8883;28263;16048000101;Cañamares;445;-2,239491012;40,4522876;885;8;Castilla-La Mancha
16049000000;16192;16;Cuenca;El Cañavate;126;3610,2743;24254;16049000101;El Cañavate;126;-2,302736099;39,54372063;777;8;Castilla-La Mancha
16050000000;16196;16;Cuenca;Cañaveras;243;7362,8267;34917;16050000101;Cañaveras;243;-2,396262389;40,36002264;815;8;Castilla-La Mancha
16051000000;16200;16;Cuenca;Cañaveruelas;112;3357,4959;39674;16051000101;Cañaveruelas;112;-2,637550605;40,4011684;791;8;Castilla-La Mancha
16052000000;16204;16;Cuenca;Cañete;870;8696,0777;43410;16052000101;Cañete;870;-1,649295239;40,04153388;1080;8;Castilla-La Mancha
16053000000;16208;16;Cuenca;Cañizares;443;7623,86;50545;16053000101;Cañizares;281;-2,19157686;40,51985117;1065;8;Castilla-La Mancha
16055000000;16212;16;Cuenca;Carboneras de Guadazaón;800;10065,2589;53435;16055000101;Carboneras de Guadazaón;795;-1,812630397;39,89983252;1025;8;Castilla-La Mancha
16056000000;16216;16;Cuenca;Cardenete;477;9750,5583;46321;16056000101;Cardenete;436;-1,687342553;39,76746281;966;8;Castilla-La Mancha
16057000000;16220;16;Cuenca;Carrascosa;68;7146,7227;41747;16057000101;Carrascosa;65;-2,162961146;40,59084965;1256;8;Castilla-La Mancha
16058000000;16224;16;Cuenca;Carrascosa de Haro;88;2905,3222;24960;16058000101;Carrascosa de Haro;88;-2,541153007;39,59742114;786;8;Castilla-La Mancha
16060000000;16228;16;Cuenca;Casas de Benítez;883;4676,1;43796;16060000201;Casas de Benítez;834;-2,127873241;39,36074122;751;8;Castilla-La Mancha
16061000000;16232;16;Cuenca;Casas de Fernando Alonso;1085;3027,8184;23389;16061000101;Casas de Fernando Alonso;1077;-2,325836858;39,3522443;725;8;Castilla-La Mancha
16062000000;16236;16;Cuenca;Casas de Garcimolina;30;3868,5598;32691;16062000101;Casas de Garcimolina;30;-1,41785435;39,99689694;1149;8;Castilla-La Mancha
16063000000;16240;16;Cuenca;Casas de Guijarro;106;820,2465;10984;16063000101;Casas de Guijarro;106;-2,163885854;39,34537541;751;8;Castilla-La Mancha
16064000000;16244;16;Cuenca;Casas de Haro;815;11083,67;46837;16064000101;Casas de Haro;814;-2,272547731;39,33346457;722;8;Castilla-La Mancha
16065000000;16248;16;Cuenca;Casas de los Pinos;377;6822,09;38753;16065000101;Casas de los Pinos;234;-2,370673735;39,33267455;724;8;Castilla-La Mancha
16066000000;16252;16;Cuenca;Casasimarro;3196;4961,8781;30258;16066000101;Casasimarro;3172;-2,039675637;39,39210656;751;8;Castilla-La Mancha
16067000000;16256;16;Cuenca;Castejón;126;4361,9603;28137;16067000101;Castejón;126;-2,519529233;40,38106651;861;8;Castilla-La Mancha
16068000000;16260;16;Cuenca;Castillejo de Iniesta;115;2770,1524;20477;16068000101;Castillejo de Iniesta;115;-1,761342216;39,52516642;824;8;Castilla-La Mancha
16070000000;16264;16;Cuenca;Castillejo-Sierra;31;3036,88;29040;16070000101;Castillejo-Sierra;31;-2,140415058;40,37533091;1000;8;Castilla-La Mancha
16071000000;16268;16;Cuenca;Castillo-Albaráñez;17;1243,1747;14155;16071000101;Castillo-Albaráñez;17;-2,392643603;40,29877809;901;8;Castilla-La Mancha
16072000000;16272;16;Cuenca;Castillo de Garcimuñoz;123;8221,2672;83950;16072000101;Castillo de Garcimuñoz;123;-2,381197383;39,65919966;920;8;Castilla-La Mancha
16073000000;16276;16;Cuenca;Cervera del Llano;221;5548,5426;34054;16073000101;Cervera del Llano;219;-2,422017378;39,78365731;889;8;Castilla-La Mancha
16074000000;16280;16;Cuenca;La Cierva;38;7170,29;38388;16074000101;La Cierva;38;-1,851561062;40,05615824;1230;8;Castilla-La Mancha
16078000000;16001;16;Cuenca;Cuenca;53761;89337,21;579704;16078000301;Cuenca;52664;-2,130079149;40,07785113;982;8;Castilla-La Mancha
16079000000;16292;16;Cuenca;Cueva del Hierro;27;2820,1387;24689;16079000101;Cueva del Hierro;27;-2,035946364;40,58272633;1335;8;Castilla-La Mancha
16081000000;16298;16;Cuenca;Chumillas;49;3958,04;28453;16081000101;Chumillas;49;-2,032258601;39,77091966;1055;8;Castilla-La Mancha
16082000000;16300;16;Cuenca;Enguídanos;275;16534,6788;71640;16082000101;Enguídanos;269;-1,605974292;39,67383942;729;8;Castilla-La Mancha
16083000000;16304;16;Cuenca;Fresneda de Altarejos;35;5989,7463;41234;16083000101;Fresneda de Altarejos;30;-2,315064099;39,92548323;904;8;Castilla-La Mancha
16084000000;16308;16;Cuenca;Fresneda de la Sierra;42;3190,38;24875;16084000101;Fresneda de la Sierra;42;-2,142017871;40,39065821;983;8;Castilla-La Mancha
16085000000;16312;16;Cuenca;La Frontera;153;3456,8624;23162;16085000101;La Frontera;153;-2,217028534;40,40125937;972;8;Castilla-La Mancha
16086000000;16316;16;Cuenca;Fuente de Pedro Naharro;1302;6358,18;34934;16086000101;Fuente de Pedro Naharro;1275;-3,010519815;39,92415479;772;8;Castilla-La Mancha
16087000000;16320;16;Cuenca;Fuentelespino de Haro;229;3343,5542;26425;16087000101;Fuentelespino de Haro;229;-2,669774407;39,68980588;852;8;Castilla-La Mancha
16088000000;16324;16;Cuenca;Fuentelespino de Moya;103;6571,7833;34400;16088000101;Fuentelespino de Moya;103;-1,470914621;39,91978535;1107;8;Castilla-La Mancha
16089000000;16332;16;Cuenca;Fuentes;465;10765,73;47701;16089000101;Fuentes;453;-2,0204174;39,94965384;1011;8;Castilla-La Mancha
16091000000;16336;16;Cuenca;Fuertescusa;67;6403,7;31262;16091000101;Fuertescusa;67;-2,176015991;40,47600755;981;8;Castilla-La Mancha
16092000000;16340;16;Cuenca;Gabaldón;147;8406,51;39387;16092000101;Gabaldón;147;-1,944795373;39,62621232;920;8;Castilla-La Mancha
16093000000;16344;16;Cuenca;Garaballa;60;6977,4925;38522;16093000101;Garaballa;58;-1,37655159;39,81441534;946;8;Castilla-La Mancha
16094000000;16348;16;Cuenca;Gascueña;136;5181,0324;35032;16094000101;Gascueña;132;-2,518638932;40,29987901;928;8;Castilla-La Mancha
16095000000;16352;16;Cuenca;Graja de Campalbo;85;2229,5585;19900;16095000101;Graja de Campalbo;84;-1,271676411;39,89881698;1099;8;Castilla-La Mancha
16096000000;16356;16;Cuenca;Graja de Iniesta;343;2822,2351;22393;16096000101;Graja de Iniesta;337;-1,670282089;39,51699516;837;8;Castilla-La Mancha
16097000000;16360;16;Cuenca;Henarejos;132;14589,8668;53866;16097000101;Henarejos;131;-1,485441246;39,86398389;1069;8;Castilla-La Mancha
16098000000;16364;16;Cuenca;El Herrumblar;812;4609,778;32910;16098000101;El Herrumblar;812;-1,622949239;39,40286436;775;8;Castilla-La Mancha
16099000000;16368;16;Cuenca;La Hinojosa;183;4211,3906;26732;16099000101;La Hinojosa;183;-2,416189141;39,72725137;936;8;Castilla-La Mancha
16100000000;16372;16;Cuenca;Los Hinojosos;699;11398,58;46403;16100000101;Los Hinojosos;699;-2,826339263;39,60418179;767;8;Castilla-La Mancha
16101000000;16376;16;Cuenca;El Hito;118;4121,934;25680;16101000101;El Hito;118;-2,714532963;39,85912625;868;8;Castilla-La Mancha
16102000000;16380;16;Cuenca;Honrubia;1521;11033,7252;55328;16102000101;Honrubia;1517;-2,280710236;39,6136944;812;8;Castilla-La Mancha
16103000000;16384;16;Cuenca;Hontanaya;258;5362,5772;32770;16103000101;Hontanaya;258;-2,83496114;39,71563193;808;8;Castilla-La Mancha
16104000000;16388;16;Cuenca;Hontecillas;54;3470,2605;28280;16104000101;Hontecillas;54;-2,187358989;39,69302686;826;8;Castilla-La Mancha
16106000000;16392;16;Cuenca;Horcajo de Santiago;3968;9602,5827;48178;16106000101;Horcajo de Santiago;3962;-2,998380781;39,84175838;757;8;Castilla-La Mancha
16107000000;16396;16;Cuenca;Huélamo;71;7924,34;37103;16107000101;Huélamo;71;-1,809672004;40,27609228;1305;8;Castilla-La Mancha
